ZIP,COUNTY,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,H_MALE,H_FEMALE,TOM_MALE,TOM_FEMALE,AGE_1,AGE_2,AGE_3,AGE_4,AGE_5,AGE_6,AGE_7,AGE_8,AGE_9,AGE_10,AGE_11,AGE_12,AGE_13,AGE_14,AGE_15,AGE_16,AGE_17,AGE_18,STATUS_CHARGED_OFF,STATUS_CURRENT,STATUS_DEFAULT,STATUS_FULLY_PAID,STATUS_IN_GRACE_PERIOD,STATUS_LATE_1,STATUS_LATE_2,ACCEPTED_COUNT,REJECT_COUNT
542,55009,0.437708238314,0.44865065438,0.0160560919611,0.0107916727866,0.0156927620034,0.0161102049336,0.0158435052837,0.0167054476302,0.000425173354772,0.000371060382347,0.0435454819533,0.0391043530021,0.0107182337526,0.0109269552177,0.0664661909879,0.0682983016257,0.0671000858077,0.066663316816,0.0673745158822,0.0672121769649,0.0692336830062,0.0646881933225,0.0600383429062,0.0660410176331,0.073987894155,0.0689785789933,0.0589058356976,0.0457989007336,0.0308675855565,0.0233110954785,0.0167170432672,0.0183172411661,8,54,0,31,0,0,3,96,694
543,55009,0.437708238314,0.44865065438,0.0160560919611,0.0107916727866,0.0156927620034,0.0161102049336,0.0158435052837,0.0167054476302,0.000425173354772,0.000371060382347,0.0435454819533,0.0391043530021,0.0107182337526,0.0109269552177,0.0664661909879,0.0682983016257,0.0671000858077,0.066663316816,0.0673745158822,0.0672121769649,0.0692336830062,0.0646881933225,0.0600383429062,0.0660410176331,0.073987894155,0.0689785789933,0.0589058356976,0.0457989007336,0.0308675855565,0.0233110954785,0.0167170432672,0.0183172411661,14,77,0,55,2,0,3,151,1167
544,55001,0.488286678579,0.451111772881,0.0279928528886,0.00297796307326,0.00660115147905,0.00466547548144,0.00277943220171,0.00238237045861,0.000446694460989,0.000148898153663,0.0270001985309,0.0120607504467,0.00679968235061,0.00580702799285,0.036231884058,0.0399543378995,0.0439745880484,0.0428826682549,0.0416914830256,0.0442227516379,0.0511216994243,0.0463073257892,0.0523625173715,0.0588147706968,0.0784693269803,0.0895374230693,0.0942525312686,0.093210244193,0.078171530673,0.0529084772682,0.0306233869367,0.0252630534048,34,184,0,104,2,1,1,326,2299
545,55003,0.422962822698,0.415136022218,0.0034715647289,0.00265101306571,0.0594584359023,0.0574386164237,0.00183046140251,0.00271413242441,0.000252477434829,0.000126238717415,0.012497633024,0.0114877232847,0.0162216751878,0.0177365397968,0.0609733005113,0.064255507164,0.0597740326958,0.0682951461213,0.0632455974247,0.0533989774664,0.0576279744998,0.0557343937386,0.0483494287698,0.0602158682068,0.0758694691662,0.0785204822319,0.0749226787856,0.0585116455217,0.0448147446822,0.0297923373099,0.0210187464495,0.0246796692546,7,45,0,26,2,0,1,81,645
546,55001,0.488286678579,0.451111772881,0.0279928528886,0.00297796307326,0.00660115147905,0.00466547548144,0.00277943220171,0.00238237045861,0.000446694460989,0.000148898153663,0.0270001985309,0.0120607504467,0.00679968235061,0.00580702799285,0.036231884058,0.0399543378995,0.0439745880484,0.0428826682549,0.0416914830256,0.0442227516379,0.0511216994243,0.0463073257892,0.0523625173715,0.0588147706968,0.0784693269803,0.0895374230693,0.0942525312686,0.093210244193,0.078171530673,0.0529084772682,0.0306233869367,0.0252630534048,17,93,0,88,4,1,3,206,1527
547,55005,0.477799969273,0.478765665123,0.00897658187564,0.00414810262713,0.00489432214736,0.00548690823695,0.00239229199131,0.00432368369071,0.000109738164739,2.19476329478e-05,0.0124443078814,0.0124443078814,0.00665013278318,0.0064306564537,0.058841603933,0.0602682000746,0.0607510479995,0.0560762021816,0.0539692294186,0.0499528125892,0.0579636986151,0.0543862344446,0.0550007681672,0.0619581678116,0.0754559620745,0.0773873537739,0.0729319842855,0.0649649935254,0.0515769374273,0.0344138884621,0.0265346882339,0.0275662269824,25,110,1,74,1,0,4,215,1600
548,55003,0.422962822698,0.415136022218,0.0034715647289,0.00265101306571,0.0594584359023,0.0574386164237,0.00183046140251,0.00271413242441,0.000252477434829,0.000126238717415,0.012497633024,0.0114877232847,0.0162216751878,0.0177365397968,0.0609733005113,0.064255507164,0.0597740326958,0.0682951461213,0.0632455974247,0.0533989774664,0.0576279744998,0.0557343937386,0.0483494287698,0.0602158682068,0.0758694691662,0.0785204822319,0.0749226787856,0.0585116455217,0.0448147446822,0.0297923373099,0.0210187464495,0.0246796692546,15,95,0,56,2,0,5,173,1337
549,55001,0.488286678579,0.451111772881,0.0279928528886,0.00297796307326,0.00660115147905,0.00466547548144,0.00277943220171,0.00238237045861,0.000446694460989,0.000148898153663,0.0270001985309,0.0120607504467,0.00679968235061,0.00580702799285,0.036231884058,0.0399543378995,0.0439745880484,0.0428826682549,0.0416914830256,0.0442227516379,0.0511216994243,0.0463073257892,0.0523625173715,0.0588147706968,0.0784693269803,0.0895374230693,0.0942525312686,0.093210244193,0.078171530673,0.0529084772682,0.0306233869367,0.0252630534048,43,245,0,151,2,1,1,443,3055
550,27001,0.480703095147,0.465673162654,0.00248376003057,0.00216532925742,0.0131830340084,0.0157304801936,0.00146478155649,0.00210164310279,6.368615463e-05,0.00019105846389,0.00687810470004,0.00585912622596,0.00687810470004,0.00936186473061,0.0392943574067,0.0495478283021,0.0527958221883,0.0484651636734,0.0400585912623,0.0341357788817,0.0422239205197,0.0395491020252,0.0423512928289,0.050948923704,0.0754680932365,0.0859763087505,0.0945739396255,0.0957202904089,0.0850847025857,0.0592281238059,0.0329257419437,0.0316520188511,132,549,0,321,9,4,17,1032,4722
551,27003,0.432048722799,0.431052067261,0.0289901816354,0.0273019691938,0.00451836548492,0.00403020767047,0.0213016960578,0.0232891957309,0.000270230218712,0.000220833297012,0.0217666082621,0.0200260931975,0.0138979692054,0.0130785614454,0.0622052529268,0.0679062388312,0.0700070608541,0.0641695069897,0.0587794311218,0.0620599678629,0.0700709862822,0.0661628180653,0.0660640242219,0.0724914354455,0.08190300188,0.075649932733,0.0584423697737,0.0460466481283,0.0314687448242,0.0202701721047,0.0136306446879,0.0126717632667,132,601,0,394,9,5,14,1155,5326
553,27003,0.432048722799,0.431052067261,0.0289901816354,0.0273019691938,0.00451836548492,0.00403020767047,0.0213016960578,0.0232891957309,0.000270230218712,0.000220833297012,0.0217666082621,0.0200260931975,0.0138979692054,0.0130785614454,0.0622052529268,0.0679062388312,0.0700070608541,0.0641695069897,0.0587794311218,0.0620599678629,0.0700709862822,0.0661628180653,0.0660640242219,0.0724914354455,0.08190300188,0.075649932733,0.0584423697737,0.0460466481283,0.0314687448242,0.0202701721047,0.0136306446879,0.0126717632667,222,885,0,591,14,4,23,1739,6685
554,27003,0.432048722799,0.431052067261,0.0289901816354,0.0273019691938,0.00451836548492,0.00403020767047,0.0213016960578,0.0232891957309,0.000270230218712,0.000220833297012,0.0217666082621,0.0200260931975,0.0138979692054,0.0130785614454,0.0622052529268,0.0679062388312,0.0700070608541,0.0641695069897,0.0587794311218,0.0620599678629,0.0700709862822,0.0661628180653,0.0660640242219,0.0724914354455,0.08190300188,0.075649932733,0.0584423697737,0.0460466481283,0.0314687448242,0.0202701721047,0.0136306446879,0.0126717632667,200,854,0,584,13,3,30,1684,7675
555,27019,0.46310043447,0.468761709928,0.00925653983654,0.00818302427563,0.00142797824612,0.00135708570908,0.0132265219109,0.0165382161412,0.000182295095249,0.000222805116416,0.0207715133531,0.0204170506679,0.00879067459313,0.00895271467779,0.063864048369,0.0773640129227,0.0842203340051,0.0765031749729,0.0546885285748,0.0461611691192,0.0636614982631,0.0703962892821,0.0699101690281,0.0799566542774,0.0849393868808,0.0708824095361,0.0526427725058,0.0370464143568,0.0244781802898,0.0166800012153,0.0121428788447,0.0144620775564,1,1,0,1,0,0,0,3,27
556,27031,0.435309973046,0.439160569888,0.00365806700039,0.00288794763188,0.0419715055834,0.0425490951097,0.00308047747401,0.00500577589526,0.000192529842126,0.000577589526377,0.00962649210628,0.00924143242203,0.013862148633,0.0117443203697,0.038313438583,0.0427416249519,0.0423565652676,0.0446669233731,0.0458221024259,0.0448594532152,0.0492876395841,0.0510204081633,0.0504428186369,0.0619946091644,0.0739314593762,0.096649980747,0.105698883327,0.0918367346939,0.0673854447439,0.0388910281094,0.027531767424,0.0265691182133,2,7,0,8,1,0,1,19,95
557,27001,0.480703095147,0.465673162654,0.00248376003057,0.00216532925742,0.0131830340084,0.0157304801936,0.00146478155649,0.00210164310279,6.368615463e-05,0.00019105846389,0.00687810470004,0.00585912622596,0.00687810470004,0.00936186473061,0.0392943574067,0.0495478283021,0.0527958221883,0.0484651636734,0.0400585912623,0.0341357788817,0.0422239205197,0.0395491020252,0.0423512928289,0.050948923704,0.0754680932365,0.0859763087505,0.0945739396255,0.0957202904089,0.0850847025857,0.0592281238059,0.0329257419437,0.0316520188511,32,115,0,74,2,0,2,225,1188
558,27017,0.460878855183,0.433326773314,0.0150974162895,0.00137760409345,0.0310944923951,0.0287328853777,0.00258652197138,0.00244595012511,0.000112457477017,2.81143692541e-05,0.0107678034243,0.00669121988248,0.0119204925637,0.0123984368411,0.0551603924766,0.0653659085158,0.0669403131941,0.0607270375889,0.0554696505384,0.0551885068458,0.0634260170373,0.0615704686665,0.0635947032528,0.066602940763,0.0762742837864,0.0773988585566,0.0651409935618,0.0535297590599,0.0390227445247,0.0299136888864,0.0229132109421,0.0217605218027,19,72,0,44,1,0,4,140,745
559,27039,0.488656452563,0.483794932233,0.00466509526616,0.00270084462777,0.00137497544687,0.00196425063838,0.00152229424475,0.00348654488313,0.0,0.000196425063838,0.0265664898841,0.02430760165,0.00540168925555,0.00623649577686,0.0632979768218,0.0748870555883,0.0822529954822,0.0750834806521,0.0549499116087,0.0507267727362,0.0617756825771,0.0668336279709,0.0671282655667,0.0676193282263,0.0736102926733,0.0698291101945,0.0581418188961,0.0404144568847,0.0318699666077,0.0238656452563,0.0175309369476,0.0201826753094,45,228,0,134,5,2,4,418,2060
560,27013,0.457461200541,0.459999695989,0.0203839664371,0.0153525772569,0.00221928344506,0.00173286515573,0.0133005000988,0.0110204143676,0.000197607430039,0.000273610287747,0.0178606715613,0.0149269612537,0.00986517093043,0.00819310806086,0.0548132609786,0.0584917992917,0.0534604101114,0.086263243498,0.163634152644,0.0727043336829,0.0647088330521,0.0545092495478,0.0470001672063,0.0485506255035,0.0529283901075,0.057321355283,0.0537340203992,0.0407831334458,0.0288202836427,0.0217976195905,0.0179974767051,0.0224816453099,44,176,0,81,0,3,6,310,1719
561,27033,0.458827604122,0.470863278206,0.00519525500043,0.00528184258377,0.00268421508356,0.00251103991688,0.0194822062516,0.016278465668,0.00121222616677,0.000606113083384,0.036107022253,0.04043640142,0.00796605766733,0.00909169625076,0.0662395012555,0.0631223482553,0.0687505411724,0.0611308338384,0.0524720755044,0.0450255433371,0.052125725171,0.0553294657546,0.048315871504,0.0574941553381,0.0619101220885,0.0725603948394,0.0683176032557,0.060005195255,0.0490951597541,0.03965711317,0.0345484457529,0.0438999047537,14,61,0,19,1,0,3,98,542
562,27011,0.475396825397,0.502579365079,0.00277777777778,0.000992063492063,0.00376984126984,0.00337301587302,0.000793650793651,0.00119047619048,0.000198412698413,0.0,0.00595238095238,0.00575396825397,0.00436507936508,0.00456349206349,0.0583333333333,0.0563492063492,0.056746031746,0.0521825396825,0.0484126984127,0.0371031746032,0.0525793650794,0.0450396825397,0.0440476190476,0.0515873015873,0.0744047619048,0.0880952380952,0.075,0.0662698412698,0.0519841269841,0.0480158730159,0.0424603174603,0.0513888888889,11,83,0,38,0,1,1,134,899
563,27001,0.480703095147,0.465673162654,0.00248376003057,0.00216532925742,0.0131830340084,0.0157304801936,0.00146478155649,0.00210164310279,6.368615463e-05,0.00019105846389,0.00687810470004,0.00585912622596,0.00687810470004,0.00936186473061,0.0392943574067,0.0495478283021,0.0527958221883,0.0484651636734,0.0400585912623,0.0341357788817,0.0422239205197,0.0395491020252,0.0423512928289,0.050948923704,0.0754680932365,0.0859763087505,0.0945739396255,0.0957202904089,0.0850847025857,0.0592281238059,0.0329257419437,0.0316520188511,42,162,0,96,4,1,5,310,1812
564,27001,0.480703095147,0.465673162654,0.00248376003057,0.00216532925742,0.0131830340084,0.0157304801936,0.00146478155649,0.00210164310279,6.368615463e-05,0.00019105846389,0.00687810470004,0.00585912622596,0.00687810470004,0.00936186473061,0.0392943574067,0.0495478283021,0.0527958221883,0.0484651636734,0.0400585912623,0.0341357788817,0.0422239205197,0.0395491020252,0.0423512928289,0.050948923704,0.0754680932365,0.0859763087505,0.0945739396255,0.0957202904089,0.0850847025857,0.0592281238059,0.0329257419437,0.0316520188511,18,78,0,35,2,0,3,136,896
565,27005,0.439166117534,0.435691607261,0.00326484155035,0.00287545677829,0.037350985443,0.0421434134068,0.00233630863236,0.00275564607919,0.000149763373869,0.000149763373869,0.0110225843168,0.00901575510693,0.0172826933445,0.0168334032229,0.0629904750494,0.0690409153537,0.0716168453843,0.0645480141377,0.0478943269634,0.049541724076,0.0561912178758,0.0565806026478,0.0510992631642,0.0554723536812,0.0673935182412,0.0757503145031,0.0762295572995,0.0659258371773,0.0468160306715,0.0342658599413,0.0248906727371,0.0237524710957,14,114,0,76,1,1,1,207,1118
566,27007,0.370927482922,0.369351024698,0.00486074619023,0.0033499737257,0.104440357331,0.107505692766,0.00315291644771,0.00396304081275,0.00026274303731,0.000131371518655,0.0105535119986,0.009830968646,0.0164871255912,0.0155675249606,0.0757794710107,0.0723638115257,0.0655981783149,0.0777062532843,0.0994920301279,0.0639560343318,0.0619635662988,0.0542564372044,0.0480600805745,0.0480381853214,0.0599710982659,0.0647223681906,0.0586354878262,0.0505123489228,0.0330837274479,0.0273033806271,0.0182387458399,0.0203187948853,10,39,0,34,0,2,5,90,505
567,27007,0.370927482922,0.369351024698,0.00486074619023,0.0033499737257,0.104440357331,0.107505692766,0.00315291644771,0.00396304081275,0.00026274303731,0.000131371518655,0.0105535119986,0.009830968646,0.0164871255912,0.0155675249606,0.0757794710107,0.0723638115257,0.0655981783149,0.0777062532843,0.0994920301279,0.0639560343318,0.0619635662988,0.0542564372044,0.0480600805745,0.0480381853214,0.0599710982659,0.0647223681906,0.0586354878262,0.0505123489228,0.0330837274479,0.0273033806271,0.0182387458399,0.0203187948853,10,57,0,27,1,0,2,97,480
570,46009,0.493342877595,0.399427344309,0.0117394416607,0.00243378668576,0.0688618468146,0.00758768790265,0.000715819613457,0.00186113099499,0.0,0.000143163922691,0.0168933428776,0.00629921259843,0.00887616320687,0.0050107372942,0.0436649964209,0.0539727988547,0.0506800286328,0.0628489620616,0.0682891911238,0.0661417322835,0.0657122405154,0.061274158912,0.057551896922,0.059413027917,0.074731567645,0.0701503221188,0.0604151753758,0.0559770937724,0.0408017179671,0.0314960629921,0.0330708661417,0.0438081603436,25,87,0,58,3,0,3,176,1171
571,46083,0.470661696532,0.48078487767,0.00745520255823,0.00573331567296,0.0031788680959,0.00276258775,0.00671725103597,0.00658479819864,0.000151374671233,0.000170296505137,0.0100285719692,0.00946091695207,0.00806070124316,0.00773903006679,0.0788851255464,0.090995099245,0.0789986565498,0.0597173078015,0.0511078733751,0.0673428068648,0.0852239399043,0.0792257185566,0.0692728339231,0.0612499763477,0.0596605422998,0.0564249087022,0.0525270109179,0.0394331018562,0.0265094892997,0.0158186531439,0.0122991920377,0.0153077636285,34,98,0,70,2,3,1,208,1450
572,46011,0.469923592058,0.461397763814,0.00882083960232,0.00507419535652,0.00625424078827,0.00696226804732,0.0169631530814,0.0109154202437,0.0004720181727,0.000265510222144,0.012449479305,0.0115644452311,0.00607723397351,0.00687376463994,0.0628079181048,0.0567601852671,0.0522170103549,0.109478714931,0.188895772487,0.0698586895595,0.0614803669941,0.0525120217128,0.0460807741098,0.0440156946042,0.048912883146,0.0507419535652,0.048765377467,0.0348703425082,0.0243384370298,0.0186447178216,0.013305012243,0.0163141280939,14,31,0,24,0,0,0,69,467
573,46003,0.492864983535,0.463593121112,0.0032930845225,0.00292718624222,0.0109769484083,0.00951335528723,0.00548847420417,0.00146359312111,0.0,0.0,0.0292718624222,0.0179290157336,0.00658616904501,0.0032930845225,0.0687888766923,0.0757409440176,0.0673252835712,0.0772045371387,0.0453713867545,0.0490303695573,0.0611050128064,0.0501280643981,0.0501280643981,0.0530552506403,0.0691547749726,0.0724478594951,0.0662275887303,0.0559824368825,0.0387852177095,0.0380534211489,0.0321990486645,0.0292718624222,10,31,0,19,0,1,1,62,499
574,46013,0.447208972541,0.460358385974,0.00881784194921,0.00657470671651,0.0157277297924,0.0182802629883,0.010803145546,0.0119891710713,0.00126337501611,0.000825061235014,0.0136135103777,0.011370375145,0.00892097460358,0.00923037256671,0.0681191182158,0.0691762279232,0.0626788706974,0.0645868248034,0.0714451463195,0.0698465901766,0.0658244166559,0.0572128400155,0.0519788578059,0.0572901895063,0.0680933350522,0.0699239396674,0.0628851360062,0.0472605388681,0.0323578703107,0.0285677452623,0.0225087018177,0.030243650896,11,31,0,12,0,1,0,55,403
575,46007,0.174700555069,0.172071282501,0.00350569675723,0.00233713117149,0.277534326614,0.306748466258,0.000876424189308,0.00642711072159,0.000584282792872,0.0,0.0239555945077,0.0148992112182,0.0251241600935,0.0300905638329,0.0964066608238,0.0999123575811,0.0943616710488,0.0768331872626,0.0744960560911,0.0607654104587,0.0520011685656,0.0511247443763,0.0493718959977,0.0482033304119,0.0625182588373,0.0628104002337,0.0464504820333,0.0368098159509,0.024832018697,0.0277534326614,0.0201577563541,0.0151913526147,7,36,0,8,1,0,0,52,343
576,46021,0.509663564782,0.46170365068,0.000715819613457,0.00214745884037,0.00286327845383,0.00572655690766,0.00357909806729,0.00286327845383,0.0,0.0,0.00858983536149,0.0107372942019,0.00429491768074,0.00644237652112,0.0393700787402,0.0372226198998,0.0493915533286,0.0579813886901,0.0558339298497,0.0286327845383,0.0386542591267,0.0479599141016,0.034359341446,0.0479599141016,0.108088761632,0.106657122405,0.0887616320687,0.0637079455977,0.0551181102362,0.0579813886901,0.0465282748747,0.0357909806729,1,6,0,2,0,0,0,9,101
577,46007,0.174700555069,0.172071282501,0.00350569675723,0.00233713117149,0.277534326614,0.306748466258,0.000876424189308,0.00642711072159,0.000584282792872,0.0,0.0239555945077,0.0148992112182,0.0251241600935,0.0300905638329,0.0964066608238,0.0999123575811,0.0943616710488,0.0768331872626,0.0744960560911,0.0607654104587,0.0520011685656,0.0511247443763,0.0493718959977,0.0482033304119,0.0625182588373,0.0628104002337,0.0464504820333,0.0368098159509,0.024832018697,0.0277534326614,0.0201577563541,0.0151913526147,32,105,0,56,2,0,7,202,1541
580,38003,0.465627534012,0.472024506712,0.0125236507793,0.00477520497342,0.00648707090729,0.00585638345797,0.00756824939184,0.00612667807911,0.000360392828183,0.000360392828183,0.0113523740878,0.00675736552843,0.00919001711866,0.00909991891161,0.0546896116767,0.0535183349851,0.0604558969277,0.0699162086674,0.0683845391477,0.0549599062979,0.0573925578881,0.0546896116767,0.0482926389765,0.053338138571,0.0684746373547,0.0773042616452,0.0754121992972,0.061086584377,0.0427065501397,0.0356788899901,0.0257680872151,0.0379313451662,4,41,0,12,0,0,0,57,363
581,38017,0.451554410187,0.444557815197,0.0224182564485,0.0187217220952,0.00695578151966,0.00672839218247,0.0148794253463,0.013322682961,0.000413965203601,0.000384812724474,0.0136958346938,0.0123489901581,0.0100401138113,0.0100226223238,0.0694003918093,0.0644386398619,0.0561943187649,0.0671206679416,0.121973972667,0.0897488222398,0.0811196884183,0.067208125379,0.0563109286814,0.0535939176268,0.0567540463641,0.0555063202575,0.0506087037642,0.0374434441905,0.0232753393349,0.0174798264844,0.0136958346938,0.0181270115211,6,52,0,26,3,0,1,88,456
582,38019,0.491379310345,0.475966562173,0.00444096133751,0.000783699059561,0.00705329153605,0.00809822361546,0.000261233019854,0.00235109717868,0.0,0.000261233019854,0.00757575757576,0.00444096133751,0.00574712643678,0.00365726227795,0.0564263322884,0.0545977011494,0.0579937304075,0.05355276907,0.0504179728318,0.041013584117,0.0459770114943,0.0441483803553,0.0433646812957,0.051724137931,0.0715778474399,0.0835945663532,0.0796760710554,0.0687042842215,0.0564263322884,0.0509404388715,0.0402298850575,0.0496342737722,5,32,0,13,0,0,1,51,352
583,38005,0.231008440693,0.199466903598,0.00148082333778,0.000740411668888,0.26773285947,0.272767658818,0.00414630534577,0.000444247001333,0.0,0.0,0.0140678217089,0.0111061750333,0.0131793277062,0.00903302236043,0.104546127647,0.101288316304,0.0915148822745,0.0731526728861,0.0651562268621,0.0611580038501,0.0556789575004,0.0473863468088,0.0438323707982,0.0534577224937,0.0581963571746,0.068562120539,0.0570116985044,0.0408707241226,0.0269509847475,0.0235450910706,0.0143639863764,0.01332741004,3,15,0,8,0,0,1,27,193
584,38003,0.465627534012,0.472024506712,0.0125236507793,0.00477520497342,0.00648707090729,0.00585638345797,0.00756824939184,0.00612667807911,0.000360392828183,0.000360392828183,0.0113523740878,0.00675736552843,0.00919001711866,0.00909991891161,0.0546896116767,0.0535183349851,0.0604558969277,0.0699162086674,0.0683845391477,0.0549599062979,0.0573925578881,0.0546896116767,0.0482926389765,0.053338138571,0.0684746373547,0.0773042616452,0.0754121992972,0.061086584377,0.0427065501397,0.0356788899901,0.0257680872151,0.0379313451662,4,16,0,4,0,0,0,24,143
585,38001,0.467147096227,0.495125052989,0.00423908435778,0.00296735905045,0.00466299279356,0.00296735905045,0.00211954217889,0.00423908435778,0.000847816871556,0.0,0.0101738024587,0.00466299279356,0.007630351844,0.00805426027978,0.0500211954218,0.0546841882153,0.0538363713438,0.049597286986,0.0470538363713,0.0521407376007,0.0453582026282,0.0453582026282,0.0470538363713,0.0508690122933,0.0779991521831,0.0818143281051,0.0869012293345,0.0712166172107,0.0517168291649,0.0402713013989,0.0373039423485,0.0568037303942,8,49,0,24,0,0,1,82,536
586,38001,0.467147096227,0.495125052989,0.00423908435778,0.00296735905045,0.00466299279356,0.00296735905045,0.00211954217889,0.00423908435778,0.000847816871556,0.0,0.0101738024587,0.00466299279356,0.007630351844,0.00805426027978,0.0500211954218,0.0546841882153,0.0538363713438,0.049597286986,0.0470538363713,0.0521407376007,0.0453582026282,0.0453582026282,0.0470538363713,0.0508690122933,0.0779991521831,0.0818143281051,0.0869012293345,0.0712166172107,0.0517168291649,0.0402713013989,0.0373039423485,0.0568037303942,6,20,0,12,0,0,0,38,233
587,38009,0.489130434783,0.447438951757,0.00625372245384,0.00208457415128,0.0163787969029,0.0117629541394,0.00208457415128,0.00312686122692,0.0,0.0,0.00952948183443,0.0116140559857,0.0116140559857,0.0101250744491,0.0655151876117,0.0641751042287,0.0537522334723,0.0616438356164,0.06625967838,0.0497319833234,0.0479452054795,0.0503275759381,0.0486896962478,0.0522632519357,0.0717689100655,0.0760869565217,0.0775759380584,0.0719178082192,0.0492852888624,0.0352888624181,0.027843954735,0.0299285288862,9,45,0,15,1,0,3,73,473
588,38023,0.501224489796,0.461632653061,0.00489795918367,0.00367346938776,0.00448979591837,0.00326530612245,0.00204081632653,0.00285714285714,0.0,0.0,0.0212244897959,0.014693877551,0.0065306122449,0.00938775510204,0.0628571428571,0.0661224489796,0.054693877551,0.0465306122449,0.0608163265306,0.0555102040816,0.0571428571429,0.0489795918367,0.0383673469388,0.0485714285714,0.0795918367347,0.0840816326531,0.0710204081633,0.0640816326531,0.0436734693878,0.0375510204082,0.0314285714286,0.0489795918367,5,24,0,12,1,0,0,42,320
590,30003,0.160096662136,0.152091829029,0.00226551880381,0.00173689774958,0.31339676786,0.334466092735,0.00196344962997,0.00339827820571,0.000302069173841,0.0,0.030357951971,0.0283189850476,0.014272768464,0.0160096662136,0.10519558979,0.0997583446609,0.08926144087,0.0688717716357,0.0613200422897,0.0701555656245,0.0575441776167,0.0525600362483,0.0471227911192,0.0552031415194,0.0619241806374,0.0594321099532,0.0552786588129,0.0444796858481,0.0284700196345,0.0201631173539,0.0138196647032,0.00943966168253,4,40,0,29,0,0,2,75,550
591,30111,0.446417655749,0.463832713565,0.00475650756457,0.00295451072284,0.0222861800214,0.0234386939025,0.00261066680251,0.00508124904488,0.000522133360501,0.0003120065203,0.027049055066,0.0274438388263,0.0141421730936,0.0136455096531,0.0638658244613,0.0685140848658,0.0652603025826,0.0586062859763,0.063579287861,0.0692909174265,0.069781213387,0.0629871122205,0.058377056696,0.0580777851358,0.0676099027049,0.0722454281494,0.0639804391014,0.0515893230095,0.0371096734756,0.0258264989048,0.019815597779,0.0234832662625,20,87,0,65,3,0,5,180,984
592,30019,0.482954545455,0.468181818182,0.00170454545455,0.00170454545455,0.0107954545455,0.0119318181818,0.0,0.00284090909091,0.0,0.0,0.0125,0.00965909090909,0.00965909090909,0.0102272727273,0.0619318181818,0.0613636363636,0.0585227272727,0.0482954545455,0.0454545454545,0.0431818181818,0.0517045454545,0.0534090909091,0.0471590909091,0.0454545454545,0.0676136363636,0.0846590909091,0.0835227272727,0.0636363636364,0.0534090909091,0.0397727272727,0.0346590909091,0.05625,6,34,0,21,0,1,1,63,326
593,30011,0.487288135593,0.493220338983,0.0,0.000847457627119,0.00593220338983,0.00338983050847,0.0,0.000847457627119,0.0,0.0,0.00508474576271,0.00677966101695,0.00169491525424,0.00677966101695,0.0686440677966,0.0449152542373,0.0449152542373,0.0440677966102,0.0449152542373,0.0491525423729,0.0542372881356,0.035593220339,0.0305084745763,0.0474576271186,0.0847457627119,0.0889830508475,0.109322033898,0.0627118644068,0.0584745762712,0.0525423728814,0.0313559322034,0.0474576271186,3,21,0,15,0,0,0,39,322
594,30013,0.447908310849,0.440360728263,0.0106468314738,0.00596757334889,0.0223996694135,0.0243686040011,0.00437541019471,0.00553003232942,0.000717081115243,0.000534772357131,0.0218648970563,0.0203942730742,0.0184374924038,0.0187534942512,0.0678553197696,0.0631639077275,0.0587155740295,0.0564063297601,0.080471085831,0.0736405843603,0.0654609980797,0.0555555555556,0.0497459831304,0.0535136974647,0.0662874644498,0.0711247234984,0.0638202192567,0.0544373951725,0.0408007000656,0.0321471110139,0.0226305938404,0.0242227569946,17,75,0,43,2,1,3,141,939
595,30005,0.239318838376,0.24114337844,0.00167249505854,0.000912270031929,0.236429983275,0.252698798844,0.00152045005322,0.00121636004257,0.0,0.000152045005322,0.0126197354417,0.0135320054736,0.0126197354417,0.012315645431,0.0862095180173,0.0859054280067,0.082256347879,0.0763265926714,0.0591455070701,0.0585373270488,0.0608180021286,0.0565607419796,0.0489584917135,0.0503268967614,0.0650752622776,0.0681161623841,0.0582332370382,0.0465257716284,0.0334499011707,0.0238710658355,0.0187015356546,0.0209822107344,3,17,0,5,0,0,0,25,168
596,30007,0.486552997012,0.475478994551,0.00281244506943,0.0017577781684,0.00773422394094,0.00791000175778,0.000703111267358,0.000878889084198,0.00105466690104,0.00105466690104,0.0144137809808,0.0110740024609,0.00738266830726,0.0066795570399,0.0462295658288,0.0566004570223,0.0616980137107,0.0601160133591,0.0467568992793,0.0363860080858,0.0492177887151,0.0506240112498,0.058006679557,0.0673229038495,0.081033573563,0.086482685885,0.0817366848304,0.0833186851819,0.0566004570223,0.0335735630163,0.0247846721744,0.0195113376692,9,53,0,37,3,1,2,105,547
597,30001,0.480107526882,0.466989247312,0.00344086021505,0.00129032258065,0.0102150537634,0.00967741935484,0.00161290322581,0.00333333333333,0.00247311827957,0.00129032258065,0.0213978494624,0.0170967741935,0.0122580645161,0.00731182795699,0.0458064516129,0.0450537634409,0.0487096774194,0.0821505376344,0.106559139785,0.0479569892473,0.0508602150538,0.0486021505376,0.0478494623656,0.0486021505376,0.0648387096774,0.078064516129,0.0791397849462,0.0658064516129,0.0529032258065,0.0386021505376,0.0261290322581,0.0223655913978,15,101,0,73,1,0,4,194,1294
